stkcd,shortname,aisoftinvest,aihardinvest,aiinvesttotal,aiinvestlevel,year,AI_Intensity,AI_Amount,AI_Dummy,first_ai_year,Treat,Post,IV1,IV2,AI_Intensity_lag1,AI_Amount_lag1,AI_Dummy_lag1
2405,四维图新,474012345.1,167026603.9,641038948.9,0.0458,2022,641038948.9,20.278600777313443,1,2010,1,1,127032671.78248058,,636482736.3,20.27146785430565,1.0
2405,四维图新,420234917.0,134947806.1,555182723.1,0.0447,2023,555182723.1,20.134807850138156,1,2010,1,1,136101505.17990837,,641038948.9,20.278600777313443,1.0
2406,远东传动,536167.45,3959516.91,4495684.36,0.0011,2020,4495684.36,15.31862868590039,1,2020,1,1,142510111.68382886,,,,
2406,远东传动,1674190.63,9406967.59,11081158.22,0.0024,2022,11081158.22,16.220756856554516,1,2020,1,1,127032671.78248058,,4495684.36,15.31862868590039,1.0
2406,远东传动,3229079.59,9626037.9,12855117.49,0.0027,2023,12855117.49,16.369252616064774,1,2020,1,1,136101505.17990837,,11081158.22,16.220756856554516,1.0
2407,多氟多,66008.5,9187188.96,9253197.46,0.0055,2010,9253197.46,16.04047982918013,1,2010,1,1,131660029.09575924,,,,
2407,多氟多,652500.77,22806329.03,23458829.8,0.01,2011,23458829.8,16.97075756192548,1,2010,1,1,105015746.08454272,,9253197.46,16.04047982918013,1.0
2407,多氟多,317216.91,30798910.77,31116127.68,0.0129,2012,31116127.68,17.253236849793243,1,2010,1,1,109139859.98540215,,23458829.8,16.97075756192548,1.0
2407,多氟多,167126.63,28938372.2,29105498.83,0.0107,2013,29105498.83,17.186437711878426,1,2010,1,1,115255679.49510665,,31116127.68,17.253236849793243,1.0
2407,多氟多,256013.49,30784965.97,31040979.46,0.0081,2015,31040979.46,17.25081883976497,1,2010,1,1,140522083.91206482,,29105498.83,17.186437711878426,1.0
2407,多氟多,284413.8,57493767.23,57778181.03,0.011,2016,57778181.03,17.872121788852127,1,2010,1,1,127443425.31747851,,31040979.46,17.25081883976497,1.0
2407,多氟多,906578.38,62866035.99,63772614.37,0.0091,2017,63772614.37,17.97083442999555,1,2010,1,1,122727009.01785138,,57778181.03,17.872121788852127,1.0
2407,多氟多,5892285.51,60839820.03,66732105.54,0.0082,2018,66732105.54,18.016196752491823,1,2010,1,1,135578842.30059227,,63772614.37,17.97083442999555,1.0
2407,多氟多,8097140.14,55660501.22,63757641.36,0.0071,2019,63757641.36,17.97059961497462,1,2010,1,1,142788275.93914923,,66732105.54,18.016196752491823,1.0
2407,多氟多,4364411.03,69911756.23,74276167.26,0.0077,2020,74276167.26,18.123300708034755,1,2010,1,1,142510111.68382886,,63757641.36,17.97059961497462,1.0
2407,多氟多,7206325.27,166126387.3,173332712.6,0.0147,2021,173332712.6,18.97072350548063,1,2010,1,1,136327382.172662,,74276167.26,18.123300708034755,1.0
2407,多氟多,22884738.82,210996632.3,233881371.1,0.0128,2022,233881371.1,19.270324587938305,1,2010,1,1,127032671.78248058,,173332712.6,18.97072350548063,1.0
2407,多氟多,12959067.0,204247401.9,217206468.9,0.0095,2023,217206468.9,19.19635893333363,1,2010,1,1,136101505.17990837,,233881371.1,19.270324587938305,1.0
2410,广联达,7088017.39,17348600.8,24436618.19,0.0132,2010,24436618.19,17.011593351684322,1,2010,1,1,131660029.09575924,,,,
2410,广联达,11103032.37,22325289.06,33428321.43,0.0159,2011,33428321.43,17.324914075563708,1,2010,1,1,105015746.08454272,,24436618.19,17.011593351684322,1.0
2411,九九久,182883.18,3697072.43,3879955.61,0.003,2013,3879955.61,15.171334528547236,1,2013,1,1,115255679.49510665,,,,
2411,九九久,362068.98,5549316.72,5911385.7,0.0007,2015,5911385.7,15.592390998069325,1,2013,1,1,140522083.91206482,,3879955.61,15.171334528547236,1.0
2411,必康股份,449734.87,7306557.05,7756291.92,0.0004,2016,7756291.92,15.864015061521679,1,2013,1,1,127443425.31747851,,5911385.7,15.592390998069325,1.0
2411,必康股份,1968189.97,11694109.64,13662299.61,0.0007,2017,13662299.61,16.430150817398864,1,2013,1,1,122727009.01785138,,7756291.92,15.864015061521679,1.0
2411,延安必康,3044201.35,11625283.95,14669485.3,0.0007,2018,14669485.3,16.501280132464473,1,2013,1,1,135578842.30059227,,13662299.61,16.430150817398864,1.0
2411,延安必康,3075554.35,17019272.84,20094827.19,0.0009,2019,20094827.19,16.815973035940857,1,2013,1,1,142788275.93914923,,14669485.3,16.501280132464473,1.0
2411,延安必康,2790891.02,14109915.38,16900806.4,0.0009,2020,16900806.4,16.642871953900034,1,2013,1,1,142510111.68382886,,20094827.19,16.815973035940857,1.0
2411,延安必康,94323.98,14785695.83,14880019.81,0.0008,2021,14880019.81,16.515529985889746,1,2013,1,1,136327382.172662,,16900806.4,16.642871953900034,1.0
2414,高德红外,1242913.52,9109810.33,10352723.85,0.0041,2011,10352723.85,16.152760313557447,1,2011,1,1,105015746.08454272,,,,
2414,高德红外,1123884.35,10948043.25,12071927.6,0.005,2012,12071927.6,16.30639336489941,1,2011,1,1,109139859.98540215,,10352723.85,16.152760313557447,1.0
2414,高德红外,1330126.57,15086661.12,16416787.69,0.006,2013,16416787.69,16.61381506978004,1,2011,1,1,115255679.49510665,,12071927.6,16.30639336489941,1.0
2414,高德红外,2454177.61,18082428.87,20536606.48,0.0081,2014,20536606.48,16.837719582318815,1,2011,1,1,221220797.47291237,,16416787.69,16.61381506978004,1.0
2414,高德红外,6327367.56,20136133.58,26463501.14,0.0079,2015,26463501.14,17.09127706390187,1,2011,1,1,140522083.91206482,,20536606.48,16.837719582318815,1.0
2414,高德红外,4878233.34,26864724.81,31742958.15,0.0077,2017,31742958.15,17.27318149965568,1,2011,1,1,122727009.01785138,,26463501.14,17.09127706390187,1.0
2414,高德红外,4666972.16,23990814.31,28657786.47,0.0065,2018,28657786.47,17.170935778151907,1,2011,1,1,135578842.30059227,,31742958.15,17.27318149965568,1.0
2414,高德红外,4193200.2,24758423.93,28951624.13,0.0067,2019,28951624.13,17.18113689615902,1,2011,1,1,142788275.93914923,,28657786.47,17.170935778151907,1.0
2414,高德红外,3350236.57,30400774.64,33751011.21,0.0053,2020,33751011.21,17.334520966240486,1,2011,1,1,142510111.68382886,,28951624.13,17.18113689615902,1.0
2414,高德红外,2863372.75,37570503.46,40433876.21,0.0044,2021,40433876.21,17.515178536351087,1,2011,1,1,136327382.172662,,33751011.21,17.334520966240486,1.0
2414,高德红外,3430158.2,50637245.85,54067404.05,0.0061,2022,54067404.05,17.80574206778928,1,2011,1,1,127032671.78248058,,40433876.21,17.515178536351087,1.0
2414,高德红外,8691434.21,140838672.5,149530106.7,0.0173,2023,149530106.7,18.823008319816573,1,2011,1,1,136101505.17990837,,54067404.05,17.80574206778928,1.0
2416,爱施德,873237.52,14400356.93,15273594.45,0.0034,2010,15273594.45,16.541636107894025,1,2010,1,1,131660029.09575924,,,,
2416,爱施德,2720856.34,13243956.53,15964812.87,0.0025,2011,15964812.87,16.58589772543481,1,2010,1,1,105015746.08454272,,15273594.45,16.541636107894025,1.0
2416,爱施德,5386607.73,20209480.27,25596088.0,0.0034,2012,25596088.0,17.05795012434124,1,2010,1,1,109139859.98540215,,15964812.87,16.58589772543481,1.0
2416,爱施德,32541671.41,16575282.04,49116953.45,0.0041,2013,49116953.45,17.709714837641528,1,2010,1,1,115255679.49510665,,25596088.0,17.05795012434124,1.0
2416,爱施德,37157907.74,18648149.27,55806057.01,0.0063,2014,55806057.01,17.837392987946078,1,2010,1,1,221220797.47291237,,49116953.45,17.709714837641528,1.0
2416,爱施德,36662517.33,14021864.24,50684381.57,0.0048,2015,50684381.57,17.741128385013873,1,2010,1,1,140522083.91206482,,55806057.01,17.837392987946078,1.0
2416,爱施德,32627644.13,6051158.35,38678802.48,0.0039,2016,38678802.48,17.47080229425498,1,2010,1,1,127443425.31747851,,50684381.57,17.741128385013873,1.0
2416,爱施德,28766178.37,3857895.73,32624074.1,0.0026,2017,32624074.1,17.300561073779992,1,2010,1,1,122727009.01785138,,38678802.48,17.47080229425498,1.0
2416,爱施德,25596956.89,4425149.89,30022106.78,0.0029,2018,30022106.78,17.21744459422979,1,2010,1,1,135578842.30059227,,32624074.1,17.300561073779992,1.0
2416,爱施德,21558034.9,1440988.21,22999023.11,0.0022,2019,22999023.11,16.950962342993247,1,2010,1,1,142788275.93914923,,30022106.78,17.21744459422979,1.0
2416,爱施德,17102917.32,3917466.72,21020384.04,0.0019,2020,21020384.04,16.86100324103789,1,2010,1,1,142510111.68382886,,22999023.11,16.950962342993247,1.0
2416,爱施德,10430122.09,6025212.18,16455334.27,0.0011,2021,16455334.27,16.61616031511403,1,2010,1,1,136327382.172662,,21020384.04,16.86100324103789,1.0
2416,爱施德,11165002.45,23043847.57,34208850.02,0.0024,2022,34208850.02,17.347994970303823,1,2010,1,1,127032671.78248058,,16455334.27,16.61616031511403,1.0
2416,爱施德,10014693.77,7625594.6,17640288.37,0.0014,2023,17640288.37,16.685696012603383,1,2010,1,1,136101505.17990837,,34208850.02,17.347994970303823,1.0
2417,三元达,9732332.83,17170082.23,26902415.06,0.0227,2010,26902415.06,17.107726656895696,1,2010,1,1,131660029.09575924,,,,
2417,三元达,9575805.27,37489302.61,47065107.88,0.0304,2011,47065107.88,17.667042496357148,1,2010,1,1,105015746.08454272,,26902415.06,17.107726656895696,1.0
2417,三元达,10354302.03,36883367.17,47237669.2,0.0325,2012,47237669.2,17.670702229702986,1,2010,1,1,109139859.98540215,,47065107.88,17.667042496357148,1.0
2417,三元达,5620837.82,28126797.75,33747635.57,0.024,2013,33747635.57,17.334420945275212,1,2010,1,1,115255679.49510665,,47237669.2,17.670702229702986,1.0
2417,三元达,1482998.28,3716062.22,5199060.5,0.0072,2016,5199060.5,15.463988686493812,1,2010,1,1,127443425.31747851,,33747635.57,17.334420945275212,1.0
2417,三元达,556286.9,582910.89,1139197.79,0.0029,2017,1139197.79,13.945835757490407,1,2010,1,1,122727009.01785138,,5199060.5,15.463988686493812,1.0
2417,深南股份,2550421.66,949724.48,3500146.14,0.0081,2018,3500146.14,15.068315565575986,1,2010,1,1,135578842.30059227,,1139197.79,13.945835757490407,1.0
2417,深南股份,1862779.78,640365.48,2503145.26,0.0047,2019,2503145.26,14.733059002586064,1,2010,1,1,142788275.93914923,,3500146.14,15.068315565575986,1.0
2417,深南股份,671728.29,448367.46,1120095.75,0.0027,2020,1120095.75,13.928925623468972,1,2010,1,1,142510111.68382886,,2503145.26,14.733059002586064,1.0
2417,深南股份,270495.2,994253.33,1264748.53,0.0057,2021,1264748.53,14.05038466053917,1,2010,1,1,136327382.172662,,1120095.75,13.928925623468972,1.0
2419,天虹商场,14363956.41,52657576.96,67021533.37,0.0064,2013,67021533.37,18.020524534222055,1,2013,1,1,115255679.49510665,,,,
2419,天虹商场,33098420.7,52789612.5,85888033.2,0.0075,2014,85888033.2,18.268555078066353,1,2013,1,1,221220797.47291237,,67021533.37,18.020524534222055,1.0
2419,天虹商场,31158248.21,54974988.69,86133236.9,0.0062,2015,86133236.9,18.27140593323186,1,2013,1,1,140522083.91206482,,85888033.2,18.268555078066353,1.0
2419,天虹商场,26305261.66,61378416.54,87683678.2,0.0059,2016,87683678.2,18.289246341962446,1,2013,1,1,127443425.31747851,,86133236.9,18.27140593323186,1.0
2419,天虹股份,20801204.35,61447506.3,82248710.65,0.0053,2017,82248710.65,18.22525828365729,1,2013,1,1,122727009.01785138,,87683678.2,18.289246341962446,1.0
2419,天虹股份,17029381.56,65615984.4,82645365.96,0.0051,2018,82645365.96,18.230069324519754,1,2013,1,1,135578842.30059227,,82248710.65,18.22525828365729,1.0
2419,天虹股份,13969573.03,109976034.4,123945607.4,0.0075,2019,123945607.4,18.63535338540231,1,2013,1,1,142788275.93914923,,82645365.96,18.230069324519754,1.0
2419,天虹股份,11515258.76,110147766.2,121663025.0,0.0068,2020,121663025.0,18.616765699143276,1,2013,1,1,142510111.68382886,,123945607.4,18.63535338540231,1.0
2419,天虹股份,13748501.86,111446609.6,125195111.5,0.0039,2021,125195111.5,18.64538397832835,1,2013,1,1,136327382.172662,,121663025.0,18.616765699143276,1.0
2419,天虹股份,14906322.52,81810967.4,96717289.92,0.0032,2022,96717289.92,18.387302754366544,1,2013,1,1,127032671.78248058,,125195111.5,18.64538397832835,1.0
2419,天虹股份,15635349.59,75984277.51,91619627.1,0.0032,2023,91619627.1,18.333156087257244,1,2013,1,1,136101505.17990837,,96717289.92,18.387302754366544,1.0
2419,天虹股份,14208356.29,72262576.47,86470932.76,0.0031,2024,86470932.76,18.275318889536802,1,2013,1,1,392510522.886506,,91619627.1,18.333156087257244,1.0
2420,毅昌股份,3174854.89,10370221.06,13545075.95,0.0053,2010,13545075.95,16.421533714548318,1,2010,1,1,131660029.09575924,,,,
2420,毅昌股份,3397347.93,8764963.02,12162310.95,0.004,2011,12162310.95,16.313852543897465,1,2010,1,1,105015746.08454272,,13545075.95,16.421533714548318,1.0
2420,毅昌股份,3783753.91,11790367.74,15574121.65,0.0049,2012,15574121.65,16.561121290393054,1,2010,1,1,109139859.98540215,,12162310.95,16.313852543897465,1.0
2420,毅昌股份,4495589.23,11177235.48,15672824.71,0.0047,2013,15672824.71,16.567438924176237,1,2010,1,1,115255679.49510665,,15574121.65,16.561121290393054,1.0
2420,毅昌股份,5591568.22,17216168.31,22807736.53,0.0056,2015,22807736.53,16.94261040170415,1,2010,1,1,140522083.91206482,,15672824.71,16.567438924176237,1.0
2420,毅昌股份,5449130.52,15097191.03,20546321.55,0.005,2016,20546321.55,16.83819253155462,1,2010,1,1,127443425.31747851,,22807736.53,16.94261040170415,1.0
2420,毅昌股份,7541709.91,12542361.2,20084071.11,0.0049,2017,20084071.11,16.815437626550523,1,2010,1,1,122727009.01785138,,20546321.55,16.83819253155462,1.0
2420,毅昌科技,2195206.83,3496330.57,5691537.4,0.0029,2021,5691537.4,15.554491138627926,1,2010,1,1,136327382.172662,,20084071.11,16.815437626550523,1.0
2420,毅昌科技,1110155.23,3398794.99,4508950.22,0.0022,2022,4508950.22,15.321575138981428,1,2010,1,1,127032671.78248058,,5691537.4,15.554491138627926,1.0
2420,毅昌科技,336786.57,2501260.66,2838047.23,0.0012,2023,2838047.23,14.858627130919949,1,2010,1,1,136101505.17990837,,4508950.22,15.321575138981428,1.0
2423,中粮资本,142988876.2,75702308.16,218691184.4,0.0018,2023,218691184.4,19.203171180307997,1,2023,1,1,136101505.17990837,,,,
2425,凯撒文化,128852.98,7074146.1,7202999.08,0.0014,2019,7202999.08,15.790008174977983,1,2019,1,1,142788275.93914923,,,,
2425,凯撒文化,967932.34,7096758.77,8064691.11,0.0016,2020,8064691.11,15.903006092743286,1,2019,1,1,142510111.68382886,,7202999.08,15.790008174977983,1.0
2425,凯撒文化,245821.8,7512596.76,7758418.56,0.0013,2021,7758418.56,15.864289206468426,1,2019,1,1,136327382.172662,,8064691.11,15.903006092743286,1.0
2425,凯撒文化,72201.28,6868920.15,6941121.43,0.0014,2022,6941121.43,15.752974052834942,1,2019,1,1,127032671.78248058,,7758418.56,15.864289206468426,1.0
2425,凯撒文化,11168.75,4948374.18,4956162.02,0.0012,2023,4956162.02,15.416142414652661,1,2019,1,1,136101505.17990837,,6941121.43,15.752974052834942,1.0
2426,胜利精密,12745376.45,32963669.4,45709045.85,0.005,2021,45709045.85,17.637806797979383,1,2021,1,1,136327382.172662,,,,
2429,兆驰股份,190951.37,4346596.18,4537547.55,0.0014,2010,4537547.55,15.32789745722252,1,2010,1,1,131660029.09575924,,,,
2429,兆驰股份,605414.55,8212663.38,8818077.93,0.0017,2011,8818077.93,15.992314595869258,1,2010,1,1,105015746.08454272,,4537547.55,15.32789745722252,1.0
2429,兆驰股份,1613556.26,13304776.54,14918332.8,0.0028,2012,14918332.8,16.518101470900486,1,2010,1,1,109139859.98540215,,8818077.93,15.992314595869258,1.0
2429,兆驰股份,1573288.49,12179934.8,13753223.29,0.0019,2013,13753223.29,16.436783848405657,1,2010,1,1,115255679.49510665,,14918332.8,16.518101470900486,1.0
2429,兆驰股份,3711672.73,25952084.94,29663757.67,0.0031,2015,29663757.67,17.205436611864247,1,2010,1,1,140522083.91206482,,13753223.29,16.436783848405657,1.0
2429,兆驰股份,6152796.96,27082224.35,33235021.31,0.0027,2016,33235021.31,17.319114766737872,1,2010,1,1,127443425.31747851,,29663757.67,17.205436611864247,1.0
2429,兆驰股份,6362536.39,26093077.1,32455613.49,0.002,2017,32455613.49,17.295384005870837,1,2010,1,1,122727009.01785138,,33235021.31,17.319114766737872,1.0
2429,兆驰股份,46808448.28,25768879.72,72577328.0,0.0039,2018,72577328.0,18.10016315830047,1,2010,1,1,135578842.30059227,,32455613.49,17.295384005870837,1.0
2429,兆驰股份,42667520.9,27953776.67,70621297.57,0.0032,2019,70621297.57,18.07284233642913,1,2010,1,1,142788275.93914923,,72577328.0,18.10016315830047,1.0
2429,兆驰股份,146385582.0,41044638.51,187430220.6,0.0071,2020,187430220.6,19.04891718264253,1,2010,1,1,142510111.68382886,,70621297.57,18.07284233642913,1.0
2429,兆驰股份,153356319.7,49259691.82,202616011.5,0.0079,2021,202616011.5,19.126823181700175,1,2010,1,1,136327382.172662,,187430220.6,19.04891718264253,1.0
2429,兆驰股份,187392776.9,41332334.66,228725111.5,0.0089,2022,228725111.5,19.248031458386787,1,2010,1,1,127032671.78248058,,202616011.5,19.126823181700175,1.0
2429,兆驰股份,151904412.6,38016169.64,189920582.3,0.0071,2023,189920582.3,19.06211656011409,1,2010,1,1,136101505.17990837,,228725111.5,19.248031458386787,1.0
2435,长江润发,222222.22,720493.63,942715.85,0.0009,2010,942715.85,13.756521251415654,1,2010,1,1,131660029.09575924,,,,
2435,长江润发,181715.63,607238.68,788954.31,0.0007,2011,788954.31,13.578464956905707,1,2010,1,1,105015746.08454272,,942715.85,13.756521251415654,1.0
2435,长江润发,1001234.68,815437.29,1816671.97,0.0016,2012,1816671.97,14.412517347690068,1,2010,1,1,109139859.98540215,,788954.31,13.578464956905707,1.0
2435,长江润发,1190118.65,1092049.09,2282167.74,0.0019,2013,2282167.74,14.640636750579294,1,2010,1,1,115255679.49510665,,1816671.97,14.412517347690068,1.0
2435,长江润发,11168.75,1172715.75,1175563.76,0.0008,2015,1175563.76,13.977259236895229,1,2010,1,1,140522083.91206482,,2282167.74,14.640636750579294,1.0
2435,长江润发,4475784.89,2811067.49,7286852.38,0.0012,2016,7286852.38,15.80158237568699,1,2010,1,1,127443425.31747851,,1175563.76,13.977259236895229,1.0
2435,长江润发,4673262.02,2609427.2,7282689.22,0.0011,2017,7282689.22,15.80101088762565,1,2010,1,1,122727009.01785138,,7286852.38,15.80158237568699,1.0
2435,长江润发,5537334.31,7422772.56,12960106.87,0.0016,2018,12960106.87,16.377386572156233,1,2010,1,1,135578842.30059227,,7282689.22,15.80101088762565,1.0
2435,长江健康,6749605.75,9425024.18,16174629.93,0.0021,2019,16174629.93,16.598954580780255,1,2010,1,1,142788275.93914923,,12960106.87,16.377386572156233,1.0
2435,长江健康,8043394.03,9354581.74,17397975.77,0.0024,2020,17397975.77,16.671864479837787,1,2010,1,1,142510111.68382886,,16174629.93,16.598954580780255,1.0
2435,长江健康,9103235.27,8067768.21,17171003.48,0.0024,2021,17171003.48,16.65873273320092,1,2010,1,1,136327382.172662,,17397975.77,16.671864479837787,1.0
2435,长江健康,7882607.16,5718371.74,13600978.9,0.0018,2022,13600978.9,16.425652399581285,1,2010,1,1,127032671.78248058,,17171003.48,16.65873273320092,1.0
2435,长江健康,18350476.6,3772697.67,22123174.27,0.0025,2023,22123174.27,16.91213627178481,1,2010,1,1,136101505.17990837,,13600978.9,16.425652399581285,1.0
2436,兴森科技,38569730.84,26886542.08,65456272.92,0.0055,2022,65456272.92,17.996892903938456,1,2022,1,1,127032671.78248058,,,,
2436,兴森科技,48673278.6,47444122.73,96117401.33,0.0064,2023,96117401.33,18.381080943186454,1,2022,1,1,136101505.17990837,,65456272.92,17.996892903938456,1.0
